Date,Day,Open,High,Low,Close,Change,Range,Type
2017-10-05,Thursday,1274.73,1279.03,1266.5,1268.27,-6.46,12.53,bearish
2017-10-04,Wednesday,1271.78,1282.32,1270.59,1274.73,2.95,11.73,bullish
2017-10-03,Tuesday,1271.16,1274.78,1268.42,1271.78,0.62,6.37,bullish
2017-10-02,Monday,1280.08,1280.27,1269.77,1271.16,-8.93,10.5,bearish
2017-09-29,Friday,1287.44,1290.5,1275.63,1280.08,-7.36,14.87,bearish
2017-09-28,Thursday,1282.92,1288.75,1277.81,1287.44,4.53,10.94,bullish
2017-09-27,Wednesday,1293.73,1296.34,1281.58,1282.92,-10.81,14.76,bearish
2017-09-26,Tuesday,1310.51,1313.81,1292.29,1293.73,-16.79,21.52,bearish
2017-09-25,Monday,1297.29,1312.51,1289.1,1310.51,13.22,23.41,bullish
2017-09-22,Friday,1291.41,1298.87,1291.36,1297.29,5.88,7.51,bullish
2017-09-21,Thursday,1301.12,1301.99,1288.15,1291.41,-9.71,13.84,bearish
2017-09-20,Wednesday,1311.2,1316.29,1296.06,1301.12,-10.07,20.23,bearish
2017-09-19,Tuesday,1307.46,1311.8,1305.19,1311.2,3.74,6.61,bullish
2017-09-18,Monday,1320.66,1320.66,1304.71,1307.46,-13.2,15.95,bearish
2017-09-15,Friday,1329.51,1334.47,1319.74,1320.66,-8.85,14.72,bearish
2017-09-14,Thursday,1323.26,1330.72,1315.68,1329.51,6.25,15.04,bullish
2017-09-13,Wednesday,1331.95,1334.86,1320.9,1323.26,-8.69,13.96,bearish
2017-09-12,Tuesday,1327.8,1332.12,1322.68,1331.95,4.15,9.44,bullish
2017-09-11,Monday,1346.78,1346.78,1326.43,1327.8,-18.98,20.35,bearish
2017-09-08,Friday,1349.06,1357.62,1342.87,1346.78,-2.27,14.75,bearish
2017-09-07,Thursday,1334.16,1349.82,1332.59,1349.06,14.9,17.23,bullish
2017-09-06,Wednesday,1339.68,1342.5,1331.64,1334.16,-5.52,10.86,bearish
2017-09-05,Tuesday,1334.59,1344.42,1326.27,1339.68,5.09,18.15,bullish
2017-09-04,Monday,1324.88,1340.04,1324.88,1334.59,9.71,15.16,bullish
2017-09-01,Friday,1321.37,1329.05,1316.45,1324.88,3.51,12.6,bullish
2017-08-31,Thursday,1308.81,1323.69,1297.88,1321.37,12.56,25.81,bullish
2017-08-30,Wednesday,1309.55,1313.78,1305.21,1308.81,-0.74,8.57,bearish
2017-08-29,Tuesday,1310,1326.13,1305.06,1309.55,-0.45,21.07,bearish
2017-08-28,Monday,1291.44,1312.21,1291.44,1310,18.56,20.77,bullish
2017-08-25,Friday,1286.52,1295.15,1276.2,1291.44,4.92,18.96,bullish
2017-08-24,Thursday,1290.73,1291.3,1284.49,1286.52,-4.21,6.81,bearish
2017-08-23,Wednesday,1285.08,1291.6,1282.83,1290.73,5.65,8.76,bullish
2017-08-22,Tuesday,1291.99,1292.61,1282.05,1285.08,-6.9,10.55,bearish
2017-08-21,Monday,1284.52,1294.08,1280.61,1291.99,7.47,13.47,bullish
2017-08-18,Friday,1287.9,1300.93,1283.47,1284.52,-3.37,17.45,bearish
2017-08-17,Thursday,1283.15,1290.25,1281.25,1287.9,4.74,9,bullish
2017-08-16,Wednesday,1271.37,1283.92,1267.73,1283.15,11.79,16.19,bullish
2017-08-15,Tuesday,1281.85,1282.18,1267.4,1271.37,-10.48,14.79,bearish
2017-08-14,Monday,1289.36,1290.04,1278.69,1281.85,-7.51,11.36,bearish
2017-08-11,Friday,1286.46,1292.35,1281.36,1289.36,2.9,11,bullish
2017-08-10,Thursday,1277.38,1287.93,1274.74,1286.46,9.08,13.18,bullish
2017-08-09,Wednesday,1260.74,1278.79,1260.74,1277.38,16.65,18.05,bullish
2017-08-08,Tuesday,1257.83,1265.35,1251.61,1260.74,2.91,13.73,bullish
2017-08-07,Monday,1259.18,1260.04,1255.83,1257.83,-1.35,4.21,bearish
2017-08-04,Friday,1268.63,1270.34,1254.27,1259.18,-9.45,16.07,bearish
2017-08-03,Thursday,1266.67,1270.88,1256.25,1268.63,1.95,14.63,bullish
2017-08-02,Wednesday,1268.83,1272.95,1263,1266.67,-2.15,9.95,bearish
2017-08-01,Tuesday,1269.51,1274.2,1262.56,1268.83,-0.68,11.65,bearish
2017-07-31,Monday,1269.56,1271.23,1265.88,1269.51,-0.05,5.36,bearish
2017-07-28,Friday,1259.2,1270.96,1257.46,1269.56,10.36,13.5,bullish
2017-07-27,Thursday,1261.01,1265.37,1254.58,1259.2,-1.81,10.78,bearish
2017-07-26,Wednesday,1250.19,1263.62,1243.82,1261.01,10.82,19.8,bullish
2017-07-25,Tuesday,1255.17,1257.84,1249.18,1250.19,-4.98,8.66,bearish
2017-07-24,Monday,1254.98,1258.87,1252.01,1255.17,0.18,6.86,bullish
2017-07-21,Friday,1244.56,1255.76,1243.42,1254.98,10.43,12.34,bullish
2017-07-20,Thursday,1241.23,1247.62,1235.36,1244.56,3.33,12.26,bullish
2017-07-19,Wednesday,1242.41,1244.14,1235.62,1241.23,-1.18,8.52,bearish
2017-07-18,Tuesday,1234.05,1244.62,1232.85,1242.41,8.37,11.77,bullish
2017-07-17,Monday,1228.97,1236.12,1228.28,1234.05,5.07,7.84,bullish
2017-07-14,Friday,1217.5,1233.04,1214.91,1228.97,11.47,18.13,bullish
2017-07-13,Thursday,1220.4,1224.54,1216.66,1217.5,-2.9,7.88,bearish
2017-07-12,Wednesday,1217.46,1225.85,1213.53,1220.4,2.95,12.32,bullish
2017-07-11,Tuesday,1214.28,1217.55,1208.3,1217.46,3.17,9.25,bullish
2017-07-10,Monday,1212.94,1215.72,1204.89,1214.28,1.35,10.83,bullish
2017-07-07,Friday,1225.2,1228.7,1207.42,1212.94,-12.27,21.29,bearish
2017-07-06,Thursday,1226.93,1229.3,1222.62,1225.2,-1.73,6.68,bearish
2017-07-05,Wednesday,1223.37,1228.95,1217.23,1226.93,3.56,11.72,bullish
2017-07-04,Tuesday,1220.31,1226.65,1220.31,1223.37,3.06,6.34,bullish
2017-07-03,Monday,1242.12,1242.83,1218.66,1220.31,-21.81,24.16,bearish
2017-06-30,Friday,1245.36,1248.37,1239.31,1242.12,-3.25,9.07,bearish
2017-06-29,Thursday,1249.21,1253.3,1239.87,1245.36,-3.84,13.43,bearish
2017-06-28,Wednesday,1247.16,1255.1,1246.46,1249.21,2.05,8.64,bullish
2017-06-27,Tuesday,1244.62,1253.32,1241.44,1247.16,2.54,11.88,bullish
2017-06-26,Monday,1256.75,1258.27,1236.01,1244.62,-12.14,22.27,bearish
2017-06-23,Friday,1250.6,1258.91,1249.92,1256.75,6.15,8.99,bullish
2017-06-22,Thursday,1246.52,1255.08,1245.89,1250.6,4.08,9.19,bullish
2017-06-21,Wednesday,1243.3,1247.89,1240.9,1246.52,3.22,6.99,bullish
2017-06-20,Tuesday,1243.73,1248.18,1241.41,1243.3,-0.43,6.77,bearish
2017-06-19,Monday,1254.45,1255.82,1243.07,1243.73,-10.72,12.75,bearish
2017-06-16,Friday,1253.97,1257.27,1251.88,1254.45,0.48,5.39,bullish
2017-06-15,Thursday,1261.22,1266.75,1251.53,1253.97,-7.25,15.22,bearish
2017-06-14,Wednesday,1266.51,1281.2,1257.25,1261.22,-5.28,23.95,bearish
2017-06-13,Tuesday,1265.91,1269.05,1259.23,1266.51,0.6,9.82,bullish
2017-06-12,Monday,1266.73,1270.44,1263.71,1265.91,-0.83,6.73,bearish
2017-06-09,Friday,1277.79,1282.03,1264.77,1266.73,-11.05,17.25,bearish
2017-06-08,Thursday,1286.89,1289.08,1271.38,1277.79,-9.1,17.7,bearish
2017-06-07,Wednesday,1294.13,1295.36,1282.72,1286.89,-7.25,12.64,bearish
2017-06-06,Tuesday,1279.5,1296.21,1279.42,1294.13,14.64,16.79,bullish
2017-06-05,Monday,1279.29,1283.53,1277.82,1279.5,0.21,5.72,bullish
2017-06-02,Friday,1265.89,1279.68,1259.04,1279.29,13.4,20.63,bullish
2017-06-01,Thursday,1268.81,1270.39,1261.52,1265.89,-2.92,8.86,bearish
2017-05-31,Wednesday,1262.96,1274.21,1259.65,1268.81,5.85,14.57,bullish
2017-05-30,Tuesday,1266.8,1270.64,1259.38,1262.96,-3.85,11.26,bearish
2017-05-29,Monday,1266.93,1269.27,1265.12,1266.8,-0.12,4.15,bearish
2017-05-26,Friday,1255.63,1269.54,1253.26,1266.93,11.3,16.28,bullish
2017-05-25,Thursday,1258.71,1259.79,1253.86,1255.63,-3.08,5.93,bearish
2017-05-24,Wednesday,1251.23,1259.09,1247.98,1258.71,7.48,11.11,bullish
2017-05-23,Tuesday,1260.4,1263.9,1250.75,1251.23,-9.17,13.15,bearish
2017-05-22,Monday,1255.76,1262.68,1251.86,1260.4,4.64,10.83,bullish
2017-05-19,Friday,1247.16,1256.53,1246.43,1255.76,8.6,10.1,bullish
2017-05-18,Thursday,1261.27,1265.09,1246.03,1247.16,-14.12,19.06,bearish
2017-05-17,Wednesday,1236.98,1261.46,1236.55,1261.27,24.3,24.91,bullish
2017-05-16,Tuesday,1230.42,1239.25,1230.42,1236.98,6.56,8.83,bullish
2017-05-15,Monday,1228.02,1237.44,1226.97,1230.42,2.4,10.47,bullish
2017-05-12,Friday,1225,1231.87,1224.5,1228.02,3.02,7.37,bullish
2017-05-11,Thursday,1219.06,1227.85,1216.99,1225,5.94,10.86,bullish
2017-05-10,Wednesday,1221.05,1225.79,1217.71,1219.06,-1.99,8.08,bearish
2017-05-09,Tuesday,1226.02,1228.69,1214.39,1221.05,-4.97,14.3,bearish
2017-05-08,Monday,1228.37,1236.65,1221.84,1226.02,-2.35,14.81,bearish
2017-05-05,Friday,1227.89,1235.71,1226.18,1228.37,0.47,9.53,bullish
2017-05-04,Thursday,1237.73,1241.34,1225.58,1227.89,-9.83,15.76,bearish
2017-05-03,Wednesday,1256.88,1257.09,1235.91,1237.73,-19.15,21.18,bearish
2017-05-02,Tuesday,1256.67,1257.9,1251.99,1256.88,0.21,5.92,bullish
2017-05-01,Monday,1268.23,1271.3,1254.23,1256.67,-11.56,17.06,bearish
2017-04-28,Friday,1264.43,1268.62,1263.16,1268.23,3.8,5.46,bullish
2017-04-27,Thursday,1268.91,1269.72,1260.98,1264.43,-4.48,8.74,bearish
2017-04-26,Wednesday,1263.84,1271.02,1259.97,1268.91,5.07,11.05,bullish
2017-04-25,Tuesday,1275.58,1278.23,1261.64,1263.84,-11.74,16.59,bearish
2017-04-24,Monday,1284.27,1284.27,1265.68,1275.58,-8.69,18.59,bearish
2017-04-21,Friday,1282.12,1288.39,1278.62,1284.27,2.14,9.77,bullish
2017-04-20,Thursday,1279.91,1283.5,1276.74,1282.12,2.21,6.76,bullish
2017-04-19,Wednesday,1289.54,1290.86,1273.9,1279.91,-9.63,16.95,bearish
2017-04-18,Tuesday,1284.71,1292.45,1278.98,1289.54,4.83,13.47,bullish
2017-04-17,Monday,1287.58,1295.61,1281.41,1284.71,-2.87,14.21,bearish
2017-04-13,Thursday,1286.51,1288.64,1281.86,1287.58,1.07,6.78,bullish
2017-04-12,Wednesday,1274.52,1286.87,1271.97,1286.51,11.99,14.9,bullish
2017-04-11,Tuesday,1254.6,1275.22,1253.17,1274.52,19.92,22.05,bullish
2017-04-10,Monday,1254.44,1257.22,1247.11,1254.6,0.16,10.1,bullish
2017-04-07,Friday,1251.99,1271.12,1250.68,1254.44,2.45,20.44,bullish
2017-04-06,Thursday,1255.62,1259.04,1249.83,1251.99,-3.63,9.21,bearish
2017-04-05,Wednesday,1256.25,1257.4,1243.82,1255.62,-0.64,13.58,bearish
2017-04-04,Tuesday,1253.68,1261.42,1253.67,1256.25,2.58,7.76,bullish
2017-04-03,Monday,1249.12,1253.84,1244.6,1253.68,4.56,9.25,bullish
2017-03-31,Friday,1243.2,1250.72,1239.68,1249.12,5.92,11.05,bullish
2017-03-30,Thursday,1253.6,1253.95,1242.46,1243.2,-10.4,11.49,bearish
2017-03-29,Wednesday,1251.93,1254.76,1247.39,1253.6,1.67,7.37,bullish
2017-03-28,Tuesday,1254.47,1258.5,1247.77,1251.93,-2.55,10.73,bearish
2017-03-27,Monday,1243.45,1261.08,1243.45,1254.47,11.02,17.63,bullish
2017-03-24,Friday,1245.21,1252,1241,1243.45,-1.76,11,bearish
2017-03-23,Thursday,1249.01,1253.41,1242.81,1245.21,-3.8,10.6,bearish
2017-03-22,Wednesday,1244.59,1251.44,1243.97,1249.01,4.42,7.47,bullish
2017-03-21,Tuesday,1234.16,1247.7,1226.96,1244.59,10.43,20.74,bullish
2017-03-20,Monday,1229.33,1235.63,1229.33,1234.16,4.83,6.3,bullish
2017-03-17,Friday,1226.53,1231.78,1224.56,1229.33,2.81,7.23,bullish
2017-03-16,Thursday,1219.54,1233.88,1218.18,1226.53,6.99,15.71,bullish
2017-03-15,Wednesday,1198.82,1222.15,1197.68,1219.54,20.71,24.48,bullish
2017-03-14,Tuesday,1204.16,1207.71,1197.29,1198.82,-5.34,10.42,bearish
2017-03-13,Monday,1204.68,1211.26,1202.52,1204.16,-0.52,8.74,bearish
2017-03-10,Friday,1201.09,1206.44,1195.07,1204.68,3.59,11.38,bullish
2017-03-09,Thursday,1208.31,1209.1,1199.36,1201.09,-7.22,9.74,bearish
2017-03-08,Wednesday,1215.76,1218.66,1206.71,1208.31,-7.46,11.95,bearish
2017-03-07,Tuesday,1225.4,1227.27,1214.26,1215.76,-9.64,13.02,bearish
2017-03-06,Monday,1234.97,1236.95,1225.02,1225.4,-9.57,11.93,bearish
2017-03-03,Friday,1234.33,1236.36,1222.91,1234.97,0.64,13.45,bullish
2017-03-02,Thursday,1249.64,1250.21,1231.04,1234.33,-15.31,19.16,bearish
2017-03-01,Wednesday,1248.3,1250.72,1237.02,1249.64,1.35,13.7,bullish
2017-02-28,Tuesday,1252.93,1258.5,1247.72,1248.3,-4.64,10.79,bearish
2017-02-27,Monday,1257.33,1263.94,1251.04,1252.93,-4.4,12.9,bearish
2017-02-24,Friday,1249.58,1260.2,1247.87,1257.33,7.75,12.33,bullish
2017-02-23,Thursday,1237.38,1251.17,1235.81,1249.58,12.19,15.36,bullish
2017-02-22,Wednesday,1235.91,1241.06,1231.27,1237.38,1.47,9.79,bullish
2017-02-21,Tuesday,1237.55,1238.95,1226.25,1235.91,-1.64,12.7,bearish
2017-02-20,Monday,1234.73,1239.07,1232.66,1237.55,2.83,6.41,bullish
2017-02-17,Friday,1239.45,1243.85,1234.42,1234.73,-4.72,9.43,bearish
2017-02-16,Thursday,1233.55,1242.46,1232.21,1239.45,5.9,10.25,bullish
2017-02-15,Wednesday,1228.6,1233.56,1216.75,1233.55,4.95,16.81,bullish
2017-02-14,Tuesday,1225.39,1234.61,1221.97,1228.6,3.21,12.64,bullish
2017-02-13,Monday,1233.76,1233.76,1219.44,1225.39,-8.37,14.32,bearish
2017-02-10,Friday,1228.78,1237.21,1221.71,1233.76,4.97,15.5,bullish
2017-02-09,Thursday,1241.56,1244.62,1225.7,1228.78,-12.78,18.92,bearish
2017-02-08,Wednesday,1233.68,1244.83,1230.2,1241.56,7.88,14.63,bullish
2017-02-07,Tuesday,1235.37,1235.93,1227.76,1233.68,-1.69,8.17,bearish
2017-02-06,Monday,1220.59,1235.66,1219.24,1235.37,14.77,16.43,bullish
2017-02-03,Friday,1215.85,1221.49,1206.85,1220.59,4.74,14.65,bullish
2017-02-02,Thursday,1209.72,1225.41,1208.48,1215.85,6.13,16.93,bullish
2017-02-01,Wednesday,1210.57,1213.31,1198.18,1209.72,-0.85,15.13,bearish
2017-01-31,Tuesday,1195.37,1215.44,1193.84,1210.57,15.2,21.6,bullish
2017-01-30,Monday,1191.08,1199.5,1188.34,1195.37,4.29,11.16,bullish
2017-01-27,Friday,1188.7,1191.84,1180.59,1191.08,2.38,11.25,bullish
2017-01-26,Thursday,1200.25,1202.73,1184.52,1188.7,-11.55,18.21,bearish
2017-01-25,Wednesday,1209.01,1209.97,1193.33,1200.25,-8.76,16.64,bearish
2017-01-24,Tuesday,1218.08,1220.22,1206.67,1209.01,-9.07,13.55,bearish
2017-01-23,Monday,1210.4,1219.6,1209.36,1218.08,7.68,10.24,bullish
2017-01-20,Friday,1204.72,1215.08,1198.73,1210.4,5.67,16.36,bullish
2017-01-19,Thursday,1204.06,1206.72,1195.92,1204.72,0.66,10.8,bullish
2017-01-18,Wednesday,1217.04,1217.88,1202.47,1204.06,-12.98,15.4,bearish
2017-01-17,Tuesday,1203.02,1218.94,1202.77,1217.04,14.02,16.18,bullish
2017-01-16,Monday,1197.38,1208.76,1197.38,1203.02,5.63,11.38,bullish
2017-01-13,Friday,1195.39,1201.92,1187.96,1197.38,1.99,13.96,bullish
2017-01-12,Thursday,1191.57,1207.05,1190.95,1195.39,3.82,16.09,bullish
2017-01-11,Wednesday,1187.69,1198.35,1177.24,1191.57,3.88,21.11,bullish
2017-01-10,Tuesday,1180.67,1190.7,1180.3,1187.69,7.03,10.4,bullish
2017-01-09,Monday,1172.69,1186.25,1172.04,1180.67,7.98,14.21,bullish
2017-01-06,Friday,1180.46,1183.37,1170.98,1172.69,-7.77,12.4,bearish
2017-01-05,Thursday,1163.27,1185.15,1162.83,1180.46,17.19,22.32,bullish
2017-01-04,Wednesday,1158.83,1168.05,1156.32,1163.27,4.44,11.74,bullish
2017-01-03,Tuesday,1151.61,1165.05,1146.16,1158.83,7.22,18.89,bullish
2016-12-30,Friday,1157.99,1163.41,1149.79,1151.61,-6.38,13.62,bearish
2016-12-29,Thursday,1141.21,1159.67,1141.21,1157.99,16.78,18.45,bullish
2016-12-28,Wednesday,1138.86,1144.59,1136.58,1141.21,2.35,8.01,bullish
2016-12-27,Tuesday,1132.39,1151.07,1131.71,1138.86,6.47,19.36,bullish
2016-12-23,Friday,1128.73,1136.01,1128.34,1132.39,3.66,7.67,bullish
2016-12-22,Thursday,1131.55,1134.2,1127.86,1128.73,-2.82,6.35,bearish
2016-12-21,Wednesday,1132.36,1137.21,1129.49,1131.55,-0.82,7.72,bearish
2016-12-20,Tuesday,1138.67,1139.93,1125.87,1132.36,-6.31,14.06,bearish
2016-12-19,Monday,1134.74,1142.51,1134.06,1138.67,3.93,8.44,bullish
2016-12-16,Friday,1128.16,1141.38,1126.79,1134.74,6.57,14.6,bullish
2016-12-15,Thursday,1143.4,1144.48,1122.75,1128.16,-15.23,21.73,bearish
2016-12-14,Wednesday,1158.19,1165.35,1139.09,1143.4,-14.79,26.27,bearish
2016-12-13,Tuesday,1162.4,1165.12,1154.68,1158.19,-4.22,10.45,bearish
2016-12-12,Monday,1159.84,1165.88,1151.12,1162.4,2.56,14.76,bullish
2016-12-09,Friday,1170.64,1172.1,1156.29,1159.84,-10.8,15.81,bearish
2016-12-08,Thursday,1174.32,1178.84,1169.3,1170.64,-3.67,9.54,bearish
2016-12-07,Wednesday,1169.77,1180.3,1165.63,1174.32,4.54,14.67,bullish
2016-12-06,Tuesday,1170.3,1175.44,1166.91,1169.77,-0.52,8.53,bearish
2016-12-05,Monday,1177.29,1188.27,1157.16,1170.3,-6.99,31.11,bearish
2016-12-02,Friday,1171.66,1178.23,1166.84,1177.29,5.62,11.39,bullish
2016-12-01,Thursday,1173.33,1176.88,1160.83,1171.66,-1.66,16.05,bearish
2016-11-30,Wednesday,1188.46,1195.05,1170.06,1173.33,-15.13,24.99,bearish
2016-11-29,Tuesday,1193.41,1195.35,1181.17,1188.46,-4.95,14.17,bearish
2016-11-28,Monday,1184.29,1197.75,1182.79,1193.41,9.12,14.96,bullish
2016-11-25,Friday,1183.45,1193.41,1170.94,1184.29,0.84,22.47,bullish
2016-11-24,Thursday,1187.72,1190.97,1180.32,1183.45,-4.28,10.65,bearish
2016-11-23,Wednesday,1212.35,1215.14,1181.8,1187.72,-24.63,33.34,bearish
2016-11-22,Tuesday,1214.17,1221.15,1206.2,1212.35,-1.82,14.95,bearish
2016-11-21,Monday,1207.88,1217.99,1205.72,1214.17,6.29,12.27,bullish
2016-11-18,Friday,1216.4,1217.97,1202.53,1207.88,-8.52,15.45,bearish
2016-11-17,Thursday,1224.96,1231.54,1210.98,1216.4,-8.55,20.56,bearish
2016-11-16,Wednesday,1228.71,1233.24,1221.55,1224.96,-3.75,11.69,bearish
2016-11-15,Tuesday,1221.31,1231.7,1219.02,1228.71,7.4,12.68,bullish
2016-11-14,Monday,1227.86,1231.41,1211.65,1221.31,-6.54,19.76,bearish
2016-11-11,Friday,1259.01,1265.57,1219.18,1227.86,-31.16,46.39,bearish
2016-11-10,Thursday,1277.94,1292.38,1252.4,1259.01,-18.93,39.99,bearish
2016-11-09,Wednesday,1276.01,1337.5,1268.35,1277.94,1.93,69.15,bullish
2016-11-08,Tuesday,1281.79,1290.9,1272.97,1276.01,-5.79,17.92,bearish
2016-11-07,Monday,1305.11,1305.11,1278.28,1281.79,-23.32,26.84,bearish
2016-11-04,Friday,1302.58,1307.3,1294.82,1305.11,2.53,12.48,bullish
2016-11-03,Thursday,1296.26,1307.21,1285.77,1302.58,6.33,21.44,bullish
2016-11-02,Wednesday,1288.26,1308.08,1287.4,1296.26,8,20.68,bullish
2016-11-01,Tuesday,1276.87,1292.03,1275.64,1288.26,11.39,16.4,bullish
2016-10-31,Monday,1275.79,1279.72,1271.26,1276.87,1.08,8.46,bullish
2016-10-28,Friday,1268.19,1284.4,1261.81,1275.79,7.6,22.59,bullish
2016-10-27,Thursday,1267.19,1272.87,1265.11,1268.19,1,7.77,bullish
2016-10-26,Wednesday,1274.03,1276.57,1264.83,1267.19,-6.84,11.74,bearish
2016-10-25,Tuesday,1264.62,1276.8,1262.2,1274.03,9.41,14.6,bullish
2016-10-24,Monday,1266.38,1272.02,1260.42,1264.62,-1.76,11.6,bearish
2016-10-21,Friday,1265.97,1268.1,1261.28,1266.38,0.41,6.81,bullish
2016-10-20,Thursday,1269.58,1274.88,1264.9,1265.97,-3.61,9.98,bearish
2016-10-19,Wednesday,1262.56,1273.44,1260.39,1269.58,7.01,13.05,bullish
2016-10-18,Tuesday,1255.85,1264.83,1255.13,1262.56,6.72,9.7,bullish
2016-10-17,Monday,1251.59,1257.33,1250.29,1255.85,4.25,7.04,bullish
2016-10-14,Friday,1258.11,1259.67,1246.15,1251.59,-6.52,13.52,bearish
2016-10-13,Thursday,1255.37,1262.46,1253.21,1258.11,2.75,9.25,bullish
2016-10-12,Wednesday,1252.8,1259.03,1249.82,1255.37,2.57,9.21,bullish
2016-10-11,Tuesday,1259.35,1262.32,1252.63,1252.8,-6.55,9.69,bearish
2016-10-10,Monday,1257.46,1265.05,1256.71,1259.35,1.88,8.35,bullish
2016-10-07,Friday,1254.79,1265.61,1241.51,1257.46,2.67,24.1,bullish
2016-10-06,Thursday,1266.77,1269.53,1249.92,1254.79,-11.98,19.61,bearish
2016-10-05,Wednesday,1268.37,1277.26,1262.22,1266.77,-1.6,15.04,bearish
2016-10-04,Tuesday,1311.5,1313.13,1266.99,1268.37,-43.13,46.14,bearish
2016-10-03,Monday,1316.06,1319.7,1309.39,1311.5,-4.56,10.31,bearish
2016-09-30,Friday,1320.53,1328.19,1313.35,1316.06,-4.47,14.84,bearish
2016-09-29,Thursday,1321.92,1325.97,1315.74,1320.53,-1.39,10.24,bearish
2016-09-28,Wednesday,1327,1327.68,1318.09,1321.92,-5.08,9.6,bearish
2016-09-27,Tuesday,1337.87,1339.68,1324.67,1327,-10.87,15.01,bearish
2016-09-26,Monday,1338.17,1342.24,1332.79,1337.87,-0.3,9.44,bearish
2016-09-23,Friday,1336.89,1340.72,1333.92,1338.17,1.28,6.79,bullish
2016-09-22,Thursday,1335.5,1343.73,1331.26,1336.89,1.39,12.47,bullish
2016-09-21,Wednesday,1314.91,1337.49,1307.85,1335.5,20.59,29.64,bullish
2016-09-20,Tuesday,1313.31,1318.03,1312.08,1314.91,1.6,5.95,bullish
2016-09-19,Monday,1310.2,1318.59,1309.56,1313.31,3.11,9.03,bullish
2016-09-16,Friday,1314.48,1318.2,1306.33,1310.2,-4.28,11.87,bearish
2016-09-15,Thursday,1322.75,1328.55,1309.43,1314.48,-8.27,19.12,bearish
2016-09-14,Wednesday,1318.84,1326.11,1313.65,1322.75,3.9,12.46,bullish
2016-09-13,Tuesday,1327.93,1332.13,1315.69,1318.84,-9.09,16.44,bearish
2016-09-12,Monday,1326.99,1330.38,1320.44,1327.93,0.94,9.94,bullish
2016-09-09,Friday,1337.98,1339.72,1326.99,1326.99,-11,12.74,bearish
2016-09-08,Thursday,1345.11,1349.49,1335.58,1337.98,-7.13,13.91,bearish
2016-09-07,Wednesday,1349.81,1352.68,1342.8,1345.11,-4.71,9.87,bearish
2016-09-06,Tuesday,1326.74,1352.85,1324.94,1349.81,23.07,27.92,bullish
2016-09-05,Monday,1325.47,1328.75,1321.87,1326.74,1.27,6.88,bullish
2016-09-02,Friday,1313.84,1330.3,1303.86,1325.47,11.63,26.44,bullish
2016-09-01,Thursday,1308.98,1315.24,1302.57,1313.84,4.86,12.67,bullish
2016-08-31,Wednesday,1310.88,1316.27,1304.31,1308.98,-1.9,11.96,bearish
2016-08-30,Tuesday,1323.15,1325.65,1309.35,1310.88,-12.27,16.31,bearish
2016-08-29,Monday,1320.53,1325.19,1314.9,1323.15,2.62,10.3,bullish
2016-08-26,Friday,1321.88,1342.27,1318.47,1320.53,-1.35,23.8,bearish
2016-08-25,Thursday,1324.22,1327.14,1318.07,1321.88,-2.33,9.07,bearish
2016-08-24,Wednesday,1338.21,1340.19,1323.86,1324.22,-13.99,16.33,bearish
2016-08-23,Tuesday,1338.94,1344.85,1335.3,1338.21,-0.73,9.55,bearish
2016-08-22,Monday,1341.6,1341.6,1331.79,1338.94,-2.66,9.81,bearish
2016-08-19,Friday,1352.99,1352.99,1337.9,1341.6,-11.39,15.1,bearish
2016-08-18,Thursday,1349.19,1356.22,1346.15,1352.99,3.8,10.07,bullish
2016-08-17,Wednesday,1346.63,1351.88,1335.39,1349.19,2.56,16.49,bullish
2016-08-16,Tuesday,1339.34,1358.21,1339.34,1346.63,7.29,18.86,bullish
2016-08-15,Monday,1336.23,1343.92,1335.84,1339.34,3.11,8.09,bullish
2016-08-12,Friday,1338.39,1356.76,1333.09,1336.23,-2.16,23.68,bearish
2016-08-11,Thursday,1346.57,1353.47,1335.86,1338.39,-8.17,17.61,bearish
2016-08-10,Wednesday,1340.61,1357.36,1340.24,1346.57,5.95,17.12,bullish
2016-08-09,Tuesday,1335.49,1342.75,1330.7,1340.61,5.12,12.05,bullish
2016-08-08,Monday,1336.11,1338.37,1330.04,1335.49,-0.62,8.33,bearish
2016-08-05,Friday,1361.38,1364.82,1334.76,1336.11,-25.26,30.06,bearish
2016-08-04,Thursday,1358.01,1365.1,1349.21,1361.38,3.37,15.89,bullish
2016-08-03,Wednesday,1363.6,1366.66,1354.29,1358.01,-5.59,12.38,bearish
2016-08-02,Tuesday,1353.24,1367.32,1347.17,1363.6,10.36,20.15,bullish
2016-08-01,Monday,1351.21,1355.04,1346.25,1353.24,2.03,8.78,bullish
2016-07-29,Friday,1335.48,1355.12,1328.78,1351.21,15.73,26.34,bullish
2016-07-28,Thursday,1340.15,1345.72,1332.53,1335.48,-4.67,13.19,bearish
2016-07-27,Wednesday,1320.22,1342.49,1315.9,1340.15,19.93,26.59,bullish
2016-07-26,Tuesday,1315.79,1324.57,1313.94,1320.22,4.44,10.64,bullish
2016-07-25,Monday,1322.29,1323.87,1311.9,1315.79,-6.51,11.97,bearish
2016-07-22,Friday,1331.35,1333.88,1319.78,1322.29,-9.05,14.1,bearish
2016-07-21,Thursday,1315.98,1334,1310.88,1331.35,15.36,23.13,bullish
2016-07-20,Wednesday,1332.04,1338.32,1312.73,1315.98,-16.05,25.59,bearish
